3.604956542968750000e+03 2.131359994297552483e-15 8.865369757274648051e-17
3.605785888671875000e+03 2.298106900294034048e-15 8.923684005226166375e-17
3.606617187500000000e+03 2.233075734010348326e-15 8.800816582271009771e-17
3.607447021484375000e+03 2.058909666428866345e-15 8.460504552099343549e-17
3.608278808593750000e+03 2.053368588646165525e-15 8.374608132058367028e-17
3.609108886718750000e+03 2.217878480628948483e-15 8.525719471593024251e-17
3.609939208984375000e+03 2.173121683212504880e-15 8.509102405703568989e-17
3.610771728515625000e+03 2.197850386591120551e-15 8.481121863431105253e-17
3.611602294921875000e+03 2.266805644761198633e-15 8.596628040679029953e-17
3.612435058593750000e+03 2.224669355525323022e-15 8.489729835757577081e-17
3.613266113281250000e+03 2.252609796081690187e-15 8.625048643037371899e-17
3.614099365234375000e+03 2.386839318991315975e-15 8.619862551468909437e-17
3.614930664062500000e+03 2.056974831419100709e-15 8.416217963847744490e-17
3.615762451171875000e+03 2.303807643787292303e-15 8.381163372976727262e-17
3.616596191406250000e+03 2.046391154743158226e-15 8.241401613190787621e-17
3.617428222656250000e+03 2.044645419838867113e-15 7.977922088779986864e-17
3.618262451171875000e+03 2.260166388762382614e-15 8.277791604442710457e-17
3.619094726562500000e+03 2.026359037298830837e-15 7.932310688059322876e-17
3.619929199218750000e+03 2.073137278843896827e-15 7.918339276641057217e-17
3.620761962890625000e+03 2.099864132945085393e-15 7.941732606108546882e-17
3.621596923828125000e+03 2.088360578488424740e-15 8.023328348708737702e-17
3.622430175781250000e+03 2.199965851376888167e-15 8.036266115233557097e-17
3.623263427734375000e+03 2.292445755591059932e-15 8.196929074737486641e-17
3.624098876953125000e+03 2.205776709153289480e-15 8.102388948167576002e-17
3.624932617187500000e+03 2.286402175512400499e-15 8.131814740406292387e-17
3.625768554687500000e+03 2.309366509261885463e-15 8.101142883292826121e-17
3.626602783203125000e+03 2.251396209626511588e-15 7.975082543173214831e-17
3.627438964843750000e+03 2.197190124408735824e-15 7.846615438343319251e-17
3.628273437500000000e+03 2.213807428526207502e-15 7.848773387125347590e-17
3.629108154296875000e+03 2.212045176479444930e-15 7.777469094834296519e-17
3.629945068359375000e+03 2.025966861044252096e-15 7.649806671304292525e-17
3.630780029296875000e+03 2.271547335199928207e-15 7.756442163663198556e-17
3.631617431640625000e+03 2.271474066849990710e-15 7.884659790820348142e-17
3.632452880859375000e+03 2.181236258847201077e-15 7.732493630568563299e-17
3.633290283203125000e+03 2.163812155847469679e-15 7.634605738623528046e-17
3.634126220703125000e+03 2.163771498266001472e-15 7.658155239790667723e-17
3.634962158203125000e+03 2.271996262661972986e-15 7.696813029409965939e-17
3.635800537109375000e+03 2.162278814454702582e-15 8.168140542442681108e-17
3.636636962890625000e+03 2.176948578068199809e-15 8.126698132009284379e-17
3.637475585937500000e+03 2.224059491803299926e-15 8.348786862056911716e-17
3.638312255859375000e+03 2.221466935709991326e-15 7.546391227633932920e-17
3.639151367187500000e+03 2.239641298142753222e-15 7.583088268329235440e-17
3.639988525390625000e+03 2.267929869240441904e-15 7.555005155660815129e-17
3.640825927734375000e+03 2.260106249423127558e-15 7.451589050245965482e-17
3.641665283203125000e+03 2.180934715117978547e-15 7.427031712220491196e-17
3.642503173828125000e+03 2.216122157812816691e-15 7.357492292484383266e-17
3.643343017578125000e+03 2.251665566103738456e-15 7.371361795251182391e-17
3.644181152343750000e+03 2.140832363746697324e-15 7.257848792407265467e-17
3.645021484375000000e+03 2.252929551019278685e-15 7.329645422598908100e-17
3.645860107421875000e+03 2.186326503343725795e-15 7.196370744048854323e-17
3.646698974609375000e+03 2.120401717300686786e-15 7.130057990446193243e-17
3.647539794921875000e+03 2.164428160558360369e-15 7.034637081960036140e-17
3.648378906250000000e+03 2.249082539131086467e-15 7.255062848104186870e-17
3.649220214843750000e+03 2.256369987092788840e-15 7.218809837961702816e-17
3.650059570312500000e+03 2.212209077354738637e-15 7.197142999868733830e-17
3.650901367187500000e+03 2.235131906489808140e-15 7.198688173252982886e-17
