3.799268554687500000e+03 3.047529253014406511e-15 1.187267288622835580e-16
3.800142578125000000e+03 3.096959554717325716e-15 1.198704350993136771e-16
3.801018798828125000e+03 3.103819462798901481e-15 1.196853451654488116e-16
3.801893310546875000e+03 3.023394743248289732e-15 1.169840644524262419e-16
3.802770019531250000e+03 3.030773670768295569e-15 1.166869147066175927e-16
3.803644775390625000e+03 3.110190632869911515e-15 1.180944849416072271e-16
3.804521972656250000e+03 2.886162065024173821e-15 1.136869225307898736e-16
3.805397216796875000e+03 2.994103073382815144e-15 9.856000597123663952e-17
3.806272705078125000e+03 3.022767515350847922e-15 9.917835325762207961e-17
3.807150390625000000e+03 3.121511228209965239e-15 1.001239398117783979e-16
3.808026123046875000e+03 3.118836933437246599e-15 9.929048586145976804e-17
3.808904296875000000e+03 3.053597608806773132e-15 9.775253872704197560e-17
3.809780517578125000e+03 3.102837539854796933e-15 9.739990832318816969e-17
3.810658935546875000e+03 2.815851342380252045e-15 9.205255623994726953e-17
3.811535644531250000e+03 3.106907956682827474e-15 9.687554860672345481e-17
3.812412597656250000e+03 2.943982863344357312e-15 9.354099826906498837e-17
3.813291748046875000e+03 2.952203529855697110e-15 9.425122877789281878e-17
3.814168945312500000e+03 2.982355361679108439e-15 9.472950460807097938e-17
3.815048339843750000e+03 3.011075919579896815e-15 9.490551540753246283e-17
3.815926025390625000e+03 3.020292273320734043e-15 9.500004560793502283e-17
3.816805908203125000e+03 2.988414188350818450e-15 9.406425948967623283e-17
3.817684082031250000e+03 2.969126189350653963e-15 9.358656599464930956e-17
3.818562255859375000e+03 2.929620996207187023e-15 9.241335918825309935e-17
3.819442871093750000e+03 2.824862290631380106e-15 9.115250432415077033e-17
3.820321533203125000e+03 3.123004335537737756e-15 9.563591588841678626e-17
3.821202392578125000e+03 2.920275258183656700e-15 9.271222285229095846e-17
3.822081542968750000e+03 3.140844755231044644e-15 9.584136770024025706e-17
3.822962890625000000e+03 3.035883820539080763e-15 9.529528291216744947e-17
3.823842285156250000e+03 2.980714658860276860e-15 9.483164487010902724e-17
3.824724121093750000e+03 3.060405847878566385e-15 9.605062454288147179e-17
3.825604003906250000e+03 3.079765209404537046e-15 9.662328498967438306e-17
3.826484130859375000e+03 3.138033452879107621e-15 9.744432461335981706e-17
3.827366455078125000e+03 2.925485146083981088e-15 9.356861948407935907e-17
3.828246826171875000e+03 2.909776920077150088e-15 9.305509252491663864e-17
3.829129638671875000e+03 2.928707471173573260e-15 9.349466953731711840e-17
3.830010498046875000e+03 2.964314618693775910e-15 9.381177749694544709e-17
3.830893798828125000e+03 2.875279597476087384e-15 9.258316944184288529e-17
3.831775146484375000e+03 3.013521303698619980e-15 9.449152805456192353e-17
3.832656494140625000e+03 3.126263083044061863e-15 9.593407148585029998e-17
3.833540283203125000e+03 3.091726373410951835e-15 9.521881171889814716e-17
3.834422363281250000e+03 3.141098229840510493e-15 9.537109897839160977e-17
3.835306396484375000e+03 3.065608747757075925e-15 9.374973895100397001e-17
3.836188720703125000e+03 3.206827351272733759e-15 9.525904578389272643e-17
3.837073486328125000e+03 3.023468223356464042e-15 9.185836731934432075e-17
3.837956054687500000e+03 2.998463387237043469e-15 9.109681852531370050e-17
3.838839111328125000e+03 3.010873055189029410e-15 9.097415094919453671e-17
3.839724365234375000e+03 3.072716412975723572e-15 9.175604838629396144e-17
3.840607666015625000e+03 3.109687495299242460e-15 9.233926365770304934e-17
3.841493164062500000e+03 3.044671575608607315e-15 9.138195760862807978e-17
3.842376953125000000e+03 3.008399083708336412e-15 9.027310545388849512e-17
3.843262939453125000e+03 3.059121957688765679e-15 9.054982052984463436e-17
3.844147216796875000e+03 2.952028194035615470e-15 8.869561908619066795e-17
3.845031494140625000e+03 3.098817309728891210e-15 9.052646756679103728e-17
3.845918212890625000e+03 3.134230274945935812e-15 9.117571832086145849e-17
3.846802978515625000e+03 3.024721832118400407e-15 8.914459948779465052e-17
3.847689941406250000e+03 2.911835633655451665e-15 8.787217071256147954e-17
3.848575195312500000e+03 3.004294150287705259e-15 8.867439032295010705e-17
3.849462646484375000e+03 3.031137047902667664e-15 8.944976957682261392e-17
3.850348144531250000e+03 2.904283487897732323e-15 8.774080119639825789e-17
3.851233886718750000e+03 2.913531181857617960e-15 8.751619849903295939e-17
3.852122070312500000e+03 2.984430168883407848e-15 8.866269729781105745e-17
3.853008300781250000e+03 2.893211708485934550e-15 8.656243940042461721e-17
3.853896728515625000e+03 3.010750447169914350e-15 8.809546977328139446e-17
3.854783203125000000e+03 2.944486424431499993e-15 8.681946757780199440e-17
3.855672119140625000e+03 2.945379620674379653e-15 8.707996329630719387e-17
3.856559082031250000e+03 3.003278769542184166e-15 8.765290829323082338e-17
3.857446289062500000e+03 2.971016766888925562e-15 8.733226661802566816e-17
3.858335937500000000e+03 2.892753251903233160e-15 8.672485135061572888e-17
3.859223388671875000e+03 2.898630601765993936e-15 8.666121138300834914e-17
3.860113525390625000e+03 2.976295687974451175e-15 8.794111787097899950e-17
3.861001464843750000e+03 3.062787704526245477e-15 8.940805982161524005e-17
3.861891845703125000e+03 3.067122183875582546e-15 8.930007635573011760e-17
3.862780273437500000e+03 2.988910126141435843e-15 8.801203702797684588e-17
3.863668701171875000e+03 3.045154596146779080e-15 8.835697796085635884e-17
3.864559814453125000e+03 3.072167535625902786e-15 8.816463530738062842e-17
3.865448730468750000e+03 2.888120616956462577e-15 8.544544778845751076e-17
3.866340087890625000e+03 2.840763851908421900e-15 8.471101728362882897e-17
3.867229736328125000e+03 2.976339733687708398e-15 8.636285726222782269e-17
3.868121337890625000e+03 2.882648572358962984e-15 8.500908685427863718e-17
3.869011230468750000e+03 2.841898664299505849e-15 8.443280004768029343e-17
3.869901367187500000e+03 2.831389950039395371e-15 8.401953399620390038e-17
3.870793701171875000e+03 2.752536264847703536e-15 8.300998321964008159e-17
3.871684082031250000e+03 2.948075303029016464e-15 8.537407864520643553e-17
3.872576904296875000e+03 2.830121094684408430e-15 8.385873670256849223e-17
3.873467773437500000e+03 2.763762204255901592e-15 8.302649374466664002e-17
3.874361083984375000e+03 2.855885931115752924e-15 8.400137572739713632e-17
3.875252441406250000e+03 2.872652948306651799e-15 8.438054208530164336e-17
3.876143798828125000e+03 2.809775575049596949e-15 8.319210853818955701e-17
3.877037597656250000e+03 2.834419575133487190e-15 8.363737655320440160e-17
3.877929687500000000e+03 2.904389578774375924e-15 8.462541401639694125e-17
3.878823730468750000e+03 2.798417074985153595e-15 8.289734768998996092e-17
3.879716064453125000e+03 2.872839719071521372e-15 8.414103690202058951e-17
3.880610839843750000e+03 2.869226276518534527e-15 8.368825808704376343e-17
3.881503662109375000e+03 2.778757863795854911e-15 8.259764361044974793e-17
3.882396484375000000e+03 2.800202620437965660e-15 8.253190591280893371e-17
3.883291748046875000e+03 2.856152322977664401e-15 8.330317573339827714e-17
3.884185058593750000e+03 2.855808004084605528e-15 8.351909634305421906e-17
3.885080810546875000e+03 2.880431251861288039e-15 8.331030933900093445e-17
3.885974609375000000e+03 2.863904156752698944e-15 8.311571675425905980e-17
3.886870605468750000e+03 2.871460749433391371e-15 8.308384052217371632e-17
3.887764892578125000e+03 2.909049107017221830e-15 8.334241056421289235e-17
3.888659179687500000e+03 2.860139942335100834e-15 8.290353500097185756e-17
3.889555908203125000e+03 2.841787279466941908e-15 8.300251874179240307e-17
3.890450683593750000e+03 2.954895188803834463e-15 8.405780929750795408e-17
3.891347900390625000e+03 2.918599403497514067e-15 8.381802618154108242e-17
3.892242919921875000e+03 2.809904535815816416e-15 8.191073959489591290e-17
3.893140625000000000e+03 2.875797981639807016e-15 8.263014849980063171e-17
3.894036132812500000e+03 2.941453199447382344e-15 8.356505449788766528e-17
3.894934082031250000e+03 3.022173745254822658e-15 8.457958159301660309e-17
3.895830078125000000e+03 2.903520734728729825e-15 8.294717705009015530e-17
3.896726318359375000e+03 3.077240204188771977e-15 8.516658866035363407e-17
3.897625000000000000e+03 2.875536460217342251e-15 8.246931150149582100e-17
3.898521484375000000e+03 2.860309137166314880e-15 8.212572714482089501e-17
3.899420654296875000e+03 2.935486487608686239e-15 8.360937814383070672e-17
3.900317626953125000e+03 2.981661006420596727e-15 8.485573418615620627e-17
3.901217041015625000e+03 2.985360634575966697e-15 8.515103104739273673e-17
3.902114501953125000e+03 2.922971787571240765e-15 8.471492819356497969e-17
3.903012207031250000e+03 3.051013734801173889e-15 8.666152902036356950e-17
3.903912109375000000e+03 3.077731906814653098e-15 8.769813191168032251e-17
3.904810302734375000e+03 3.129178146932037538e-15 8.960174581640575659e-17
3.905710693359375000e+03 3.153745914050674892e-15 9.089239903489469588e-17
3.906609375000000000e+03 3.335202182450937823e-15 9.388055921924045645e-17
3.907510009765625000e+03 3.519584949683964362e-15 9.700587256659240942e-17
3.908408935546875000e+03 3.553644144493059778e-15 9.705410050502670115e-17
3.909308105468750000e+03 3.530509557121176700e-15 9.572780572830407700e-17
3.910209716796875000e+03 3.451154216666473505e-15 9.376452232291151772e-17
3.911109130859375000e+03 3.248902230619933433e-15 8.960805885884076129e-17
3.912010986328125000e+03 3.248275426238965251e-15 8.911377542944847450e-17
3.912911132812500000e+03 2.999406770182047946e-15 8.440752802560557333e-17
3.913813232421875000e+03 2.988164313631378431e-15 8.333949227101180527e-17
3.914713623046875000e+03 2.771405829571924398e-15 7.964116113484231811e-17
3.915614257812500000e+03 2.684726195222313268e-15 7.847222258040688152e-17
3.916517089843750000e+03 2.831631142671126034e-15 7.991871662630081123e-17
3.917418212890625000e+03 2.816431771707358055e-15 7.974316243053745706e-17
3.918321533203125000e+03 2.713553055757982058e-15 7.846532720282063948e-17
3.919222900390625000e+03 2.816082794133089283e-15 7.912568864687887296e-17
3.920126708984375000e+03 2.730190900424424652e-15 7.795555233491645959e-17
3.921028564453125000e+03 2.747286354640621382e-15 7.740449122827853298e-17
3.921930664062500000e+03 2.752754375831621518e-15 7.726528665735320905e-17
3.922834960937500000e+03 2.876586781071937583e-15 7.896607587588064074e-17
3.923737304687500000e+03 2.843990412162750343e-15 7.835525262434698299e-17
3.924642089843750000e+03 2.810502329318341139e-15 7.769530807931747623e-17
3.925545166015625000e+03 2.813298808593701211e-15 7.744297828781940025e-17
3.926450195312500000e+03 2.820449884250895642e-15 7.734048068375672948e-17
3.927353515625000000e+03 2.880365606807875831e-15 7.803330069505154377e-17
3.928257080078125000e+03 2.976305217095107786e-15 7.936627909112359638e-17
3.929162841796875000e+03 2.979267291311656074e-15 7.926655419647420336e-17
3.930066650390625000e+03 2.882465189725882428e-15 7.737460022966331677e-17
3.930973144531250000e+03 2.873634235976045906e-15 7.706980733499467755e-17
3.931877441406250000e+03 2.860131683763865104e-15 7.671960553341932733e-17
3.932783935546875000e+03 2.870916742523017297e-15 7.643569067741152654e-17
3.933688720703125000e+03 2.773422403261100073e-15 7.508471283121032004e-17
3.934593750000000000e+03 2.681103223548669812e-15 7.366111514467185814e-17
