9.300000e-01 8.178411e+02
9.400000e-01 2.689771e+01
9.500000e-01 2.644554e+01
1.020000e+00 2.533487e+01
1.030000e+00 2.536553e+01
1.040000e+00 2.542873e+01
9.600000e-01 2.630409e+01
9.700000e-01 2.589755e+01
9.800000e-01 2.568985e+01
9.900000e-01 2.633444e+01
1.000000e+00 2.543194e+01
1.010000e+00 2.538940e+01
8.700000e-01 3.140326e+01
8.800000e-01 2.962711e+01
8.900000e-01 2.903432e+01
