0.00040	 1.00e+08	 0.15000001	 0.1500	-2.3034	 3.5907	 5.2264	10.529	12.907	11.547	 9.824
0.00040	 1.00e+08	 0.20000000	 0.2000	-2.0077	 3.6158	 5.1560	 9.789	11.779	10.577	 9.102
0.00040	 1.00e+08	 0.25000000	 0.2500	-1.7955	 3.6285	 5.0915	 9.259	11.055	 9.938	 8.566
0.00040	 1.00e+08	 0.30000001	 0.3000	-1.6571	 3.6372	 5.0671	 8.913	10.602	 9.532	 8.224
0.00040	 1.00e+08	 0.34999999	 0.3500	-1.5355	 3.6446	 5.0421	 8.609	10.206	 9.177	 7.923
0.00040	 1.00e+08	 0.40000001	 0.4000	-1.4184	 3.6513	 5.0097	 8.316	 9.828	 8.838	 7.635
0.00040	 1.00e+08	 0.44999999	 0.4500	-1.2810	 3.6596	 4.9567	 7.972	 9.401	 8.447	 7.294
0.00040	 1.00e+08	 0.50000000	 0.5000	-1.1507	 3.6693	 4.9111	 7.647	 8.986	 8.068	 6.970
0.00040	 1.00e+08	 0.60000002	 0.6000	-0.8449	 3.7037	 4.8216	 6.882	 7.931	 7.149	 6.217
0.00040	 1.00e+08	 0.69999999	 0.7000	-0.5427	 3.7446	 4.7502	 6.127	 6.922	 6.301	 5.515
0.00040	 1.00e+08	 0.80000001	 0.8000	-0.2657	 3.7815	 4.6786	 5.434	 6.065	 5.571	 4.902
0.00040	 1.00e+08	 0.89999998	 0.9000	-0.0185	 3.8126	 4.6070	 4.816	 5.332	 4.929	 4.357
0.00040	 1.00e+08	 1.00000000	 1.0000	 0.2002	 3.8423	 4.5531	 4.270	 4.699	 4.363	 3.894
0.00040	 1.00e+08	 1.10000002	 1.1000	 0.3930	 3.8741	 4.5288	 3.787	 4.122	 3.860	 3.505
0.00040	 1.00e+08	 1.17374551	 1.1737	 0.5220	 3.9020	 4.5395	 3.465	 3.724	 3.537	 3.308
0.00040	 1.00e+08	 1.20000005	 1.2000	 0.5654	 3.9114	 4.5433	 3.356	 3.600	 3.429	 3.237
0.00040	 1.00e+08	 1.24915659	 1.2491	 0.6429	 3.9287	 4.5523	 3.163	 3.380	 3.246	 3.111
0.00040	 1.00e+08	 1.29999995	 1.2999	 0.7195	 3.9458	 4.5615	 2.971	 3.188	 3.092	 3.009
0.00040	 1.00e+08	 1.39999998	 1.3999	 0.8582	 3.9769	 4.5795	 2.625	 2.871	 2.833	 2.819
0.00040	 1.00e+08	 1.50000000	 1.4999	 0.9855	 4.0050	 4.5945	 2.306	 2.641	 2.640	 2.665
0.00040	 1.00e+08	 1.60000002	 1.5999	 1.1053	 4.0310	 4.6069	 2.007	 2.438	 2.471	 2.521
0.00040	 1.00e+08	 1.70000005	 1.6998	 1.2157	 4.0544	 4.6164	 1.731	 2.266	 2.317	 2.390
0.00040	 1.00e+08	 1.75000000	 1.7498	 1.2673	 4.0651	 4.6200	 1.602	 2.185	 2.244	 2.327
0.00040	 1.00e+08	 1.79999995	 1.7998	 1.3175	 4.0752	 4.6227	 1.476	 2.106	 2.175	 2.263
0.00040	 1.00e+08	 1.89999998	 1.8998	 1.4129	 4.0939	 4.6254	 1.238	 1.958	 2.041	 2.139
0.00040	 1.00e+08	 2.00000000	 1.9997	 1.5013	 4.1106	 4.6260	 1.017	 1.824	 1.917	 2.025
0.00040	 1.00e+08	 2.10840893	 2.1081	 1.5916	 4.1267	 4.6229	 0.791	 1.682	 1.785	 1.903
0.00040	 1.00e+08	 2.20000005	 2.1996	 1.6655	 4.1396	 4.6191	 0.606	 1.565	 1.676	 1.802
0.00040	 1.00e+08	 2.50000000	 2.4995	 1.8817	 4.1744	 4.5976	 0.066	 1.209	 1.336	 1.478
0.00040	 1.00e+08	 2.58699489	 2.5864	 1.9382	 4.1828	 4.5896	-0.075	 1.113	 1.246	 1.392
0.00040	 1.00e+08	 2.95454979	 2.9536	 2.1630	 4.2137	 4.5461	-0.638	 0.720	 0.872	 1.036
0.00040	 1.00e+08	 3.00000000	 2.9990	 2.1895	 4.2170	 4.5396	-0.704	 0.673	 0.826	 0.992
0.00040	 1.00e+08	 3.27591205	 3.2746	 2.3398	 4.2342	 4.4959	-1.080	 0.394	 0.555	 0.729
0.00040	 1.00e+08	 3.50000000	 3.4983	 2.4570	 4.2457	 4.4534	-1.373	 0.164	 0.331	 0.513
0.00040	 1.00e+08	 3.54687071	 3.5451	 2.4804	 4.2478	 4.4446	-1.431	 0.117	 0.285	 0.469
0.00040	 1.00e+08	 3.76533508	 3.7631	 2.5893	 4.2563	 4.3955	-1.703	-0.111	 0.062	 0.251
0.00040	 1.00e+08	 3.94984508	 3.9472	 2.6795	 4.2618	 4.3480	-1.929	-0.310	-0.132	 0.059
0.00040	 1.00e+08	 4.00000000	 3.9972	 2.7040	 4.2631	 4.3341	-1.990	-0.365	-0.186	 0.005
0.00040	 1.00e+08	 4.12736273	 4.1242	 2.7663	 4.2658	 4.2963	-2.146	-0.508	-0.327	-0.135
0.00040	 1.00e+08	 4.26254225	 4.2590	 2.8356	 4.2662	 4.2424	-2.319	-0.681	-0.499	-0.307
0.00040	 1.00e+08	 4.38349581	 4.3794	 2.8988	 4.2647	 4.1855	-2.477	-0.848	-0.667	-0.476
0.00040	 1.00e+08	 4.48774481	 4.4832	 2.9554	 4.2616	 4.1268	-2.618	-1.008	-0.827	-0.640
0.00040	 1.00e+08	 4.50000000	 4.4954	 2.9622	 4.2610	 4.1187	-2.636	-1.029	-0.848	-0.661
0.00040	 1.00e+08	 4.58139086	 4.5764	 3.0075	 4.2570	 4.0651	-2.749	-1.165	-0.986	-0.803
0.00040	 1.00e+08	 4.66170835	 4.6562	 3.0542	 4.2516	 4.0042	-2.865	-1.313	-1.135	-0.956
0.00040	 1.00e+08	 4.69799089	 4.6923	 3.0764	 4.2492	 3.9757	-2.921	-1.382	-1.204	-1.026
0.00040	 1.00e+08	 4.73185205	 4.7259	 3.0980	 4.2477	 3.9512	-2.975	-1.444	-1.266	-1.089
0.00040	 1.00e+08	 4.74749517	 4.7414	 3.1086	 4.2479	 3.9430	-3.002	-1.470	-1.291	-1.114
0.00040	 1.00e+08	 4.76801538	 4.7618	 3.1243	 4.2518	 3.9445	-3.041	-1.489	-1.309	-1.130
0.00040	 1.00e+08	 4.77906466	 4.7727	 3.1352	 4.2587	 3.9622	-3.068	-1.479	-1.297	-1.114
0.00040	 1.00e+08	 4.78671503	 4.7803	 3.1498	 4.2723	 4.0030	-3.105	-1.440	-1.253	-1.059
0.00040	 1.00e+08	 4.78894234	 4.7825	 3.1632	 4.2831	 4.0327	-3.138	-1.415	-1.223	-1.021
0.00040	 1.00e+08	 4.79024839	 4.7838	 3.1793	 4.2931	 4.0569	-3.178	-1.400	-1.204	-0.997
0.00040	 1.00e+08	 4.79047775	 4.7841	 3.1737	 4.2914	 4.0558	-3.164	-1.395	-1.200	-0.994
0.00040	 1.00e+08	 4.79100895	 4.7846	 3.1486	 4.2769	 4.0228	-3.102	-1.412	-1.223	-1.025
0.00040	 1.00e+08	 4.79158306	 4.7852	 3.1653	 4.2620	 3.9466	-3.143	-1.537	-1.353	-1.167
0.00040	 1.00e+08	 4.79234791	 4.7859	 3.1978	 4.2462	 3.8511	-3.225	-1.704	-1.525	-1.348
0.00040	 1.00e+08	 4.79332495	 4.7869	 3.2220	 4.2283	 3.7551	-3.285	-1.864	-1.690	-1.521
0.00040	 1.00e+08	 4.79423761	 4.7878	 3.2363	 4.2118	 3.6750	-3.321	-1.994	-1.825	-1.666
0.00040	 1.00e+08	 4.79527712	 4.7888	 3.2483	 4.1928	 3.5870	-3.351	-2.125	-1.965	-1.821
