1.540000000000000000e+02 1.373499999999999943e+01 7.810000000000009157e-01 8.829999999999988969e-01
1.550000000000000000e+02 1.390700000000000003e+01 7.769999999999990248e-01 9.039999999999999147e-01
1.560000000000000000e+02 1.399799999999999933e+01 5.640000000000000568e-01 7.449999999999996625e-01
1.570000000000000000e+02 1.374200000000000088e+01 4.199999999999990408e-01 5.790000000000006253e-01
1.600000000000000000e+02 1.382699999999999996e+01 8.059999999999987175e-01 9.469999999999999529e-01
1.620000000000000000e+02 1.376600000000000001e+01 2.680000000000002380e-01 3.929999999999996829e-01
1.650000000000000000e+02 1.348799999999999955e+01 7.800000000000048561e-02 3.490000000000000879e-01
1.670000000000000000e+02 1.390300000000000047e+01 5.490000000000002656e-01 6.839999999999997193e-01
1.680000000000000000e+02 1.364599999999999902e+01 3.329999999999997407e-01 5.459999999999995968e-01
1.690000000000000000e+02 1.391800000000000104e+01 3.199999999999992850e-01 4.780000000000002025e-01
1.700000000000000000e+02 1.409200000000000053e+01 7.749999999999989120e-01 7.840000000000004743e-01
1.710000000000000000e+02 1.343399999999999928e+01 9.649999999999996358e-01 9.200000000000002620e-01
1.720000000000000000e+02 1.411400000000000077e+01 4.619999999999983009e-01 5.340000000000004743e-01
1.730000000000000000e+02 1.375999999999999979e+01 4.610000000000005205e-01 6.219999999999998863e-01
1.740000000000000000e+02 1.366999999999999993e+01 1.890000000000012226e-01 2.949999999999992628e-01
1.750000000000000000e+02 1.345299999999999940e+01 8.080000000000001625e-01 9.249999999999997113e-01
1.760000000000000000e+02 1.366599999999999859e+01 4.630000000000008553e-01 6.519999999999988027e-01
1.770000000000000000e+02 1.347899999999999920e+01 2.770000000000013562e-01 4.560000000000002940e-01
1.790000000000000000e+02 1.365199999999999925e+01 5.889999999999999680e-01 7.580000000000001181e-01
1.800000000000000000e+02 1.378300000000000125e+01 3.099999999999989431e-01 4.810000000000015929e-01
1.810000000000000000e+02 1.377699999999999925e+01 1.340000000000002300e-01 2.269999999999999241e-01
1.830000000000000000e+02 1.368100000000000094e+01 5.539999999999983826e-01 3.390000000000000235e-01
1.850000000000000000e+02 1.399099999999999966e+01 7.399999999999999911e-01 8.770000000000006679e-01
1.860000000000000000e+02 1.410600000000000165e+01 7.869999999999985896e-01 9.260000000000013776e-01
1.870000000000000000e+02 1.351699999999999946e+01 4.229999999999998761e-01 4.870000000000004325e-01
1.880000000000000000e+02 1.372199999999999953e+01 8.430000000000010818e-01 9.669999999999991935e-01
1.890000000000000000e+02 1.354700000000000060e+01 2.869999999999997553e-01 2.570000000000004503e-01
1.900000000000000000e+02 1.374600000000000044e+01 4.269999999999989360e-01 6.000000000000000888e-01
1.910000000000000000e+02 1.354100000000000037e+01 4.500000000000008993e-01 6.859999999999988329e-01
1.940000000000000000e+02 1.411599999999999966e+01 4.479999999999996207e-01 6.049999999999997602e-01
1.950000000000000000e+02 1.360299999999999976e+01 1.849999999999992761e-01 5.580000000000007176e-01
1.980000000000000000e+02 1.349699999999999989e+01 5.480000000000011529e-01 6.199999999999991074e-01
1.990000000000000000e+02 1.357699999999999996e+01 8.669999999999995488e-01 1.023999999999999355e+00
2.010000000000000000e+02 1.356799999999999962e+01 1.009999999999995346e-01 2.210000000000003073e-01
2.030000000000000000e+02 1.401099999999999923e+01 7.650000000000003464e-01 8.870000000000004547e-01
2.060000000000000000e+02 1.386299999999999955e+01 4.499999999999976241e-02 6.000000000000021982e-02
2.070000000000000000e+02 1.418599999999999994e+01 4.500000000000008438e-01 6.199999999999998845e-01
2.080000000000000000e+02 1.417300000000000004e+01 2.940000000000008162e-01 6.539999999999996927e-01
2.090000000000000000e+02 1.419299999999999962e+01 6.419999999999997931e-01 6.989999999999996216e-01
2.100000000000000000e+02 1.411500000000000021e+01 5.800000000000004041e-01 7.580000000000006732e-01
2.110000000000000000e+02 1.352500000000000036e+01 8.079999999999986082e-01 9.450000000000011724e-01
2.120000000000000000e+02 1.373899999999999899e+01 4.080000000000000293e-01 3.089999999999998304e-01
2.130000000000000000e+02 1.383000000000000007e+01 3.180000000000001714e-01 5.579999999999996074e-01
2.140000000000000000e+02 1.386899999999999977e+01 1.359999999999997877e-01 5.230000000000002425e-01
2.150000000000000000e+02 1.374900000000000055e+01 1.499999999999991340e-01 2.250000000000012546e-01
2.210000000000000000e+02 1.411899999999999977e+01 2.319999999999996232e-01 3.849999999999996203e-01
2.220000000000000000e+02 1.375699999999999967e+01 7.710000000000014619e-01 8.929999999999989058e-01
2.230000000000000000e+02 1.377899999999999991e+01 5.399999999999998135e-01 7.240000000000001990e-01
2.240000000000000000e+02 1.352100000000000080e+01 8.579999999999998739e-01 8.760000000000011111e-01
2.250000000000000000e+02 1.374900000000000055e+01 8.100000000000018296e-02 1.730000000000000981e-01
2.260000000000000000e+02 1.403100000000000058e+01 4.210000000000004294e-01 4.170000000000002593e-01
2.270000000000000000e+02 1.410200000000000031e+01 8.249999999999999556e-01 9.419999999999999485e-01
2.280000000000000000e+02 1.410800000000000054e+01 4.029999999999997473e-01 6.229999999999997762e-01
2.290000000000000000e+02 1.357799999999999940e+01 7.430000000000001048e-01 9.330000000000004956e-01
2.300000000000000000e+02 1.419399999999999906e+01 1.190000000000001057e-01 9.499999999999858558e-02
2.320000000000000000e+02 1.392399999999999949e+01 3.879999999999995675e-01 4.740000000000005875e-01
2.330000000000000000e+02 1.393100000000000094e+01 4.919999999999993268e-01 6.480000000000005755e-01
2.340000000000000000e+02 1.392099999999999937e+01 8.719999999999995532e-01 9.469999999999996199e-01
2.350000000000000000e+02 1.387100000000000044e+01 3.710000000000006626e-01 3.399999999999989142e-01
2.370000000000000000e+02 1.382600000000000051e+01 4.569999999999995177e-01 6.250000000000005551e-01
2.380000000000000000e+02 1.384999999999999964e+01 1.230000000000013305e-01 2.169999999999986939e-01
2.390000000000000000e+02 1.355900000000000105e+01 2.999999999999947153e-03 9.300000000000069322e-02
2.400000000000000000e+02 1.371899999999999942e+01 1.670000000000000928e-01 1.120000000000000440e-01
2.410000000000000000e+02 1.359299999999999997e+01 5.769999999999990692e-01 7.520000000000002238e-01
2.420000000000000000e+02 1.375699999999999967e+01 8.119999999999996110e-01 8.460000000000000853e-01
2.430000000000000000e+02 1.397300000000000075e+01 4.529999999999998472e-01 6.639999999999997016e-01
2.440000000000000000e+02 1.423900000000000077e+01 1.219999999999987761e-01 5.570000000000001616e-01
2.450000000000000000e+02 1.395100000000000051e+01 7.440000000000002167e-01 8.870000000000004547e-01
2.460000000000000000e+02 1.425999999999999979e+01 1.400000000000012346e-01 6.329999999999988969e-01
2.470000000000000000e+02 1.387599999999999945e+01 -2.999999999999225508e-03 4.299999999999931655e-02
2.490000000000000000e+02 1.389000000000000057e+01 8.899999999999952394e-02 1.669999999999998708e-01
2.500000000000000000e+02 1.416499999999999915e+01 3.400000000000008571e-01 3.790000000000007252e-01
2.510000000000000000e+02 1.381900000000000084e+01 4.459999999999991194e-01 5.970000000000006413e-01
2.530000000000000000e+02 1.380499999999999972e+01 7.080000000000012950e-01 8.139999999999993907e-01
2.540000000000000000e+02 1.377599999999999980e+01 8.169999999999986162e-01 8.510000000000008669e-01
2.560000000000000000e+02 1.393500000000000050e+01 8.129999999999991678e-01 9.370000000000009432e-01
2.570000000000000000e+02 1.415599999999999881e+01 1.560000000000002496e-01 4.239999999999983782e-01
2.580000000000000000e+02 1.376499999999999879e+01 9.200000000000041478e-02 1.880000000000002225e-01
2.590000000000000000e+02 1.408900000000000041e+01 5.079999999999987859e-01 5.670000000000008367e-01
2.600000000000000000e+02 1.397000000000000064e+01 3.599999999999990985e-01 4.379999999999992788e-01
2.610000000000000000e+02 1.379800000000000004e+01 -1.700000000000015388e-02 6.699999999999998179e-01
2.620000000000000000e+02 1.395500000000000007e+01 -1.799999999999923883e-02 1.999999999999335643e-03
2.640000000000000000e+02 1.394399999999999906e+01 5.110000000000005649e-01 6.059999999999988729e-01
2.660000000000000000e+02 1.386599999999999966e+01 4.369999999999999440e-01 6.219999999999996643e-01
2.670000000000000000e+02 1.359099999999999930e+01 5.800000000000038458e-02 1.420000000000002927e-01
2.690000000000000000e+02 1.391000000000000014e+01 3.000000000000724310e-03 4.999999999999993339e-02
2.710000000000000000e+02 1.387500000000000000e+01 5.100000000000004530e-01 4.430000000000006155e-01
2.720000000000000000e+02 1.399000000000000021e+01 7.400000000000123146e-02 1.469999999999989093e-01
2.730000000000000000e+02 1.397799999999999976e+01 8.129999999999991678e-01 9.320000000000001616e-01
2.740000000000000000e+02 1.382799999999999940e+01 7.679999999999997939e-01 8.960000000000003517e-01
2.760000000000000000e+02 1.383099999999999952e+01 3.090000000000001634e-01 4.540000000000002367e-01
2.770000000000000000e+02 1.413599999999999923e+01 2.930000000000008153e-01 5.459999999999993747e-01
2.780000000000000000e+02 1.378100000000000058e+01 6.759999999999988241e-01 7.870000000000009210e-01
2.800000000000000000e+02 1.377299999999999969e+01 3.000000000000502265e-03 7.499999999999940048e-02
2.810000000000000000e+02 1.365299999999999869e+01 7.560000000000011156e-01 8.859999999999987885e-01
2.830000000000000000e+02 1.411000000000000121e+01 2.229999999999987548e-01 3.210000000000015064e-01
2.840000000000000000e+02 1.409199999999999875e+01 7.300000000000002043e-01 8.529999999999986482e-01
2.850000000000000000e+02 1.367099999999999937e+01 3.120000000000002771e-01 5.209999999999987974e-01
2.860000000000000000e+02 1.422199999999999953e+01 2.110000000000000764e-01 4.939999999999998281e-01
2.870000000000000000e+02 1.427099999999999902e+01 3.980000000000014637e-01 6.139999999999994351e-01
2.880000000000000000e+02 1.427999999999999936e+01 2.960000000000003739e-01 5.660000000000000586e-01
2.890000000000000000e+02 1.426099999999999923e+01 4.190000000000004832e-01 6.039999999999996483e-01
2.900000000000000000e+02 1.425599999999999845e+01 1.300000000000089972e-02 6.499999999999889200e-02
2.910000000000000000e+02 1.373199999999999932e+01 4.520000000000004015e-01 5.559999999999993836e-01
2.950000000000000000e+02 1.421299999999999919e+01 -8.000000000000007105e-02 -9.300000000000135936e-02
2.960000000000000000e+02 1.369099999999999895e+01 5.509999999999999343e-01 5.379999999999988125e-01
2.970000000000000000e+02 1.377400000000000091e+01 2.000000000000029532e-02 8.499999999999985345e-02
2.990000000000000000e+02 1.377799999999999869e+01 -1.999999999999946265e-03 7.199999999999995293e-02
3.010000000000000000e+02 1.432200000000000095e+01 1.449999999999993516e-01 2.210000000000008069e-01
3.020000000000000000e+02 1.436800000000000033e+01 4.179999999999995941e-01 4.950000000000007172e-01
3.030000000000000000e+02 1.433999999999999986e+01 7.889999999999994795e-01 9.069999999999989182e-01
3.040000000000000000e+02 1.402599999999999980e+01 2.780000000000001914e-01 4.180000000000004823e-01
3.050000000000000000e+02 1.364499999999999957e+01 4.030000000000010241e-01 4.129999999999993121e-01
3.060000000000000000e+02 1.399600000000000044e+01 -1.280000000000003912e-01 -9.599999999999886402e-02
3.080000000000000000e+02 1.404000000000000092e+01 7.539999999999984492e-01 8.800000000000000044e-01
3.090000000000000000e+02 1.396000000000000085e+01 1.124999999999998890e+00 1.087999999999999634e+00
3.100000000000000000e+02 1.436899999999999977e+01 7.759999999999995790e-01 9.099999999999990319e-01
3.110000000000000000e+02 1.398400000000000176e+01 8.249999999999981792e-01 8.530000000000002025e-01
3.120000000000000000e+02 1.400600000000000023e+01 5.269999999999994689e-01 5.860000000000002984e-01
3.150000000000000000e+02 1.390700000000000003e+01 6.849999999999991651e-01 8.399999999999999689e-01
3.180000000000000000e+02 1.423099999999999987e+01 8.290000000000017355e-01 7.969999999999992646e-01
3.190000000000000000e+02 1.386899999999999977e+01 7.159999999999999698e-01 8.500000000000004219e-01
3.220000000000000000e+02 1.419899999999999984e+01 5.800000000000005151e-02 5.709999999999997300e-01
3.230000000000000000e+02 1.380100000000000016e+01 7.989999999999974900e-01 8.450000000000009726e-01
3.240000000000000000e+02 1.438599999999999923e+01 7.100000000000000755e-01 8.399999999999991918e-01
3.250000000000000000e+02 1.435800000000000054e+01 7.650000000000005684e-01 9.040000000000003588e-01
3.290000000000000000e+02 1.423399999999999999e+01 4.050000000000001377e-01 5.680000000000009486e-01
3.300000000000000000e+02 1.387600000000000122e+01 2.459999999999996634e-01 4.740000000000008096e-01
3.310000000000000000e+02 1.402099999999999902e+01 3.679999999999998828e-01 5.800000000000002931e-01
3.320000000000000000e+02 1.381900000000000084e+01 -8.000000000000084821e-02 -3.000000000000052625e-02
3.330000000000000000e+02 1.399199999999999910e+01 5.820000000000002949e-01 6.649999999999993694e-01
3.340000000000000000e+02 1.384900000000000020e+01 8.129999999999986127e-01 8.370000000000000773e-01
3.360000000000000000e+02 1.385200000000000031e+01 8.029999999999999361e-01 9.330000000000011617e-01
3.390000000000000000e+02 1.423299999999999876e+01 4.090000000000005298e-01 5.199999999999993516e-01
3.400000000000000000e+02 1.405699999999999861e+01 7.989999999999997105e-01 8.359999999999985221e-01
3.410000000000000000e+02 1.424599999999999866e+01 6.919999999999999485e-01 7.689999999999999059e-01
3.420000000000000000e+02 1.440399999999999991e+01 7.100000000000006306e-01 8.629999999999995453e-01
3.430000000000000000e+02 1.442999999999999972e+01 -4.599999999999870859e-02 -2.000000000000945466e-03
3.440000000000000000e+02 1.499200000000000088e+01 3.699999999999993849e-01 5.940000000000011937e-01
3.450000000000000000e+02 1.424600000000000044e+01 7.649999999999991251e-01 8.830000000000006732e-01
3.460000000000000000e+02 1.497700000000000031e+01 7.619999999999989004e-01 9.350000000000004974e-01
3.470000000000000000e+02 1.499300000000000033e+01 6.819999999999988294e-01 8.810000000000002274e-01
3.480000000000000000e+02 1.385200000000000031e+01 9.639999999999995239e-01 9.399999999999992806e-01
3.490000000000000000e+02 1.392300000000000004e+01 5.129999999999990123e-01 6.010000000000004228e-01
3.520000000000000000e+02 1.412099999999999866e+01 7.109999999999998543e-01 8.609999999999990994e-01
3.580000000000000000e+02 1.418799999999999883e+01 7.200000000000028599e-02 5.389999999999997016e-01
3.600000000000000000e+02 1.409299999999999997e+01 5.899999999999991918e-01 7.150000000000016342e-01
3.620000000000000000e+02 1.462599999999999945e+01 -4.400000000000015010e-02 -9.399999999999969491e-02
3.640000000000000000e+02 1.400000000000000000e+01 7.150000000000001910e-01 8.530000000000005356e-01
3.650000000000000000e+02 1.413400000000000034e+01 7.410000000000006581e-01 8.479999999999994209e-01
3.670000000000000000e+02 1.425300000000000011e+01 -7.100000000000095124e-02 -3.199999999999947331e-02
3.700000000000000000e+02 1.440200000000000102e+01 -7.300000000000078648e-02 -4.299999999999881695e-02
3.710000000000000000e+02 1.429999999999999893e+01 7.830000000000000293e-01 8.179999999999983951e-01
3.730000000000000000e+02 1.429600000000000115e+01 6.729999999999976001e-01 7.800000000000004707e-01
3.750000000000000000e+02 1.408900000000000041e+01 7.250000000000001998e-01 8.630000000000004334e-01
3.780000000000000000e+02 1.467200000000000060e+01 6.689999999999993729e-01 8.130000000000003890e-01
3.790000000000000000e+02 1.440199999999999925e+01 -6.999999999999967359e-02 -2.200000000000101874e-02
3.810000000000000000e+02 1.477800000000000047e+01 7.200000000000009726e-01 7.480000000000008864e-01
3.820000000000000000e+02 1.473299999999999876e+01 6.930000000000006155e-01 8.350000000000001865e-01
3.840000000000000000e+02 1.446099999999999852e+01 6.089999999999996527e-01 5.889999999999990798e-01
3.850000000000000000e+02 1.411400000000000077e+01 7.219999999999988649e-01 7.620000000000003437e-01
3.860000000000000000e+02 1.466999999999999993e+01 7.159999999999990816e-01 8.380000000000009663e-01
3.880000000000000000e+02 1.436100000000000065e+01 7.569999999999987850e-01 9.209999999999989306e-01
3.900000000000000000e+02 1.454100000000000037e+01 6.890000000000013891e-01 8.099999999999991651e-01
3.910000000000000000e+02 1.472400000000000020e+01 6.949999999999991740e-01 8.250000000000008438e-01
3.920000000000000000e+02 1.449499999999999922e+01 7.090000000000002967e-01 8.419999999999997486e-01
3.930000000000000000e+02 1.465899999999999892e+01 -9.699999999999986411e-02 -6.500000000000061284e-02
3.940000000000000000e+02 1.421600000000000108e+01 6.679999999999990390e-01 8.929999999999995719e-01
3.990000000000000000e+02 1.479599999999999937e+01 8.029999999999993809e-01 9.509999999999985132e-01
4.030000000000000000e+02 1.482300000000000040e+01 7.029999999999994031e-01 8.380000000000014104e-01
4.040000000000000000e+02 1.445299999999999940e+01 7.400000000000011013e-01 8.960000000000003517e-01
4.070000000000000000e+02 1.425999999999999979e+01 7.050000000000011813e-01 7.469999999999997753e-01
4.080000000000000000e+02 1.443800000000000061e+01 6.389999999999980140e-01 7.870000000000009210e-01
4.090000000000000000e+02 1.440099999999999980e+01 7.139999999999993019e-01 8.509999999999998677e-01
4.180000000000000000e+02 1.460500000000000043e+01 1.064999999999999725e+00 1.002999999999999226e+00
4.190000000000000000e+02 1.495500000000000007e+01 -9.599999999999975220e-02 -1.050000000000007039e-01
4.210000000000000000e+02 1.470500000000000007e+01 6.109999999999986553e-01 7.390000000000005453e-01
4.220000000000000000e+02 1.489400000000000013e+01 7.279999999999997584e-01 8.669999999999995488e-01
4.270000000000000000e+02 1.436099999999999888e+01 7.739999999999989111e-01 8.149999999999998357e-01
4.280000000000000000e+02 1.490899999999999892e+01 8.409999999999985265e-01 8.329999999999995186e-01
4.290000000000000000e+02 1.486699999999999910e+01 6.669999999999995932e-01 8.330000000000001847e-01
4.320000000000000000e+02 1.454899999999999949e+01 -4.800000000000093081e-02 2.100000000000040723e-02
4.330000000000000000e+02 1.449599999999999866e+01 7.400000000000012124e-01 8.469999999999999751e-01
4.340000000000000000e+02 1.474399999999999977e+01 6.630000000000000338e-01 7.440000000000013269e-01
4.380000000000000000e+02 1.473099999999999987e+01 7.249999999999999778e-01 8.659999999999994369e-01
4.410000000000000000e+02 1.483299999999999841e+01 6.890000000000016112e-01 8.249999999999999556e-01
4.430000000000000000e+02 1.496700000000000053e+01 5.679999999999985061e-01 7.390000000000005453e-01
4.490000000000000000e+02 1.478399999999999892e+01 6.640000000000012559e-01 7.430000000000001048e-01
4.520000000000000000e+02 1.444200000000000017e+01 7.880000000000000338e-01 8.210000000000000631e-01
4.540000000000000000e+02 1.476399999999999935e+01 -2.900000000000024780e-02 -5.399999999999988143e-02
4.550000000000000000e+02 1.453399999999999892e+01 8.530000000000007576e-01 8.950000000000000178e-01
4.570000000000000000e+02 1.474300000000000033e+01 7.179999999999989724e-01 8.980000000000000204e-01
4.600000000000000000e+02 1.464199999999999946e+01 7.000000000000009548e-01 8.510000000000004228e-01
4.610000000000000000e+02 1.468200000000000038e+01 6.269999999999982254e-01 7.540000000000006697e-01
4.620000000000000000e+02 1.484500000000000064e+01 7.699999999999997957e-01 9.150000000000000355e-01
4.630000000000000000e+02 1.509099999999999930e+01 6.799999999999989386e-01 8.310000000000006271e-01
4.650000000000000000e+02 1.461299999999999955e+01 7.109999999999977449e-01 8.260000000000009557e-01
4.660000000000000000e+02 1.480100000000000016e+01 6.630000000000004778e-01 8.149999999999995026e-01
4.680000000000000000e+02 1.468599999999999994e+01 -1.729999999999988769e-01 -1.489999999999997993e-01
4.690000000000000000e+02 1.462500000000000000e+01 6.409999999999989040e-01 7.940000000000012603e-01
4.700000000000000000e+02 1.514199999999999946e+01 5.810000000000005160e-01 7.480000000000004423e-01
4.740000000000000000e+02 1.507599999999999874e+01 6.040000000000007585e-01 8.269999999999999574e-01
4.760000000000000000e+02 1.455899999999999928e+01 7.640000000000009006e-01 7.980000000000003757e-01
4.810000000000000000e+02 1.517099999999999937e+01 6.579999999999986970e-01 8.020000000000007123e-01
4.820000000000000000e+02 1.459799999999999898e+01 6.540000000000014690e-01 8.679999999999992166e-01
4.880000000000000000e+02 1.491300000000000026e+01 6.569999999999995843e-01 7.350000000000002087e-01
4.890000000000000000e+02 1.468599999999999994e+01 6.149999999999991029e-01 7.300000000000012035e-01
4.900000000000000000e+02 1.495400000000000063e+01 5.630000000000001670e-01 6.359999999999996767e-01
4.920000000000000000e+02 1.505500000000000149e+01 6.350000000000005640e-01 7.510000000000016662e-01
4.930000000000000000e+02 1.475600000000000023e+01 6.149999999999988809e-01 7.660000000000001252e-01
4.960000000000000000e+02 1.478800000000000026e+01 6.349999999999993427e-01 7.760000000000008002e-01
4.990000000000000000e+02 1.474200000000000088e+01 7.120000000000007434e-01 8.260000000000009557e-01
5.010000000000000000e+02 1.515199999999999925e+01 6.489999999999989111e-01 8.170000000000001705e-01
5.020000000000000000e+02 1.477800000000000047e+01 1.500000000000007438e-01 2.630000000000000115e-01
5.030000000000000000e+02 1.485299999999999976e+01 1.120000000000006546e-01 1.739999999999993219e-01
5.040000000000000000e+02 1.495899999999999963e+01 6.900000000000001688e-01 8.149999999999987255e-01
5.070000000000000000e+02 1.508699999999999974e+01 7.169999999999995266e-01 8.820000000000010054e-01
