YYYYMMDD, 000014, 000021, 000028, 000029, 000030, 000038, 000042, 000048, 000054, 000058, 000107, 000214, 000229, 000231, 000232, 000234, 000236, 000239, 000244, 000272, 000339, 000350, 000351, 000462, 000465, 000468, 000483, 000708, 000951, 001051, 001394, 001427, 001684, 001686, 002006, 002062, 002762, 003919, 003946, 003991, 003994, 004002, 004004, 007682
1,551.3,527.2,581.4,502.8,406.7,458.8,679.8,552.2,519.2,1736.1,797.5,1282.8,531.2,548.9,1225.5,1466.3,295.3,476.2,639.2,2305.3,615.9,808.0,490.5,1009.3,450.2,616.8,499.0,497.9,370.4,1588.2,2222.9,453.7,1238.6,786.7,2213.5,398.8,556.8,415.7,326.2,507.0,366.9,1027.6,577.8,445.8
2,519.0,464.1,363.6,352.0,317.8,455.8,527.1,601.6,436.9,2023.1,616.8,986.3,591.6,732.3,1309.7,1043.8,310.6,472.1,660.0,1552.1,458.8,601.6,439.4,600.3,307.1,522.6,378.7,346.9,297.8,1118.9,1537.0,383.2,1078.9,675.1,1797.3,333.0,660.1,392.5,413.3,508.7,336.6,1120.8,499.1,331.7
3,982.8,647.7,389.4,331.2,270.4,597.5,578.3,836.6,436.6,2655.5,494.7,824.2,447.5,848.6999999999999,1267.4,1337.7,419.7,690.6,1061.6,1460.1,363.6,536.8,352.2,599.3,248.7,467.9,536.4,321.9,355.0,868.1,2052.2,333.6,1117.2,733.3,1868.3,417.9,701.7,294.9,364.5,507.6,323.2,1608.5,639.0,300.3
4,795.4,807.9,340.3,306.3,367.6,463.0,473.4,834.6,308.4,1925.8,442.6,774.6,518.7,657.0,1496.7,1330.9,635.9,667.5,927.6,1042.1000000000001,437.0,622.4,507.7,553.9,214.4,390.1,353.3,304.6,431.2,475.8,1637.5,322.9,1154.5,658.0,914.3,339.7,477.7,394.6,412.5,439.2,305.3,1077.8,463.1,301.9
5,1344.1,723.6,456.3,525.6,506.4,692.9,619.4,1340.5,719.1,1804.0,519.0,326.9,342.1,212.2,1249.3,1282.5,911.8,1150.2,1420.7,1111.5,488.90000000000003,579.6,634.7,589.8,332.7,476.7,734.9,459.4,515.0,500.3,1164.3,505.1,967.0,390.0,1426.8,434.2,879.3000000000001,486.2,443.6,752.1,591.6,1630.0,725.5,521.4
6,1611.9,840.7,686.1,797.5,522.7,388.7,572.0,1563.2,534.2,1958.0,613.0,197.29999999999998,122.0,8.1,675.1,936.4,173.1,867.4,1217.3,1140.4,474.3,532.4,457.9,810.9,338.7,522.9,587.6,737.8,700.8,646.9,709.3,753.1,744.2,556.5,1170.3,398.7,643.1,70.9,221.9,619.9,575.0,1767.1,701.8,505.8
7,1605.1,1022.9,675.8,930.5,1038.6,858.6,1041.9,1628.6,812.4,2100.9,613.8,23.099999999999998,8.0,0.30000000000000004,90.7,933.4,210.4,938.0,1432.3,1453.2,741.6,731.2,813.3,1192.4,841.1,810.2,871.5,799.3,904.5,571.4,648.6999999999999,1067.9,535.0,239.0,1850.6,493.9,960.2,64.30000000000001,47.6,887.0,556.9,2468.3,945.3,865.2
8,1955.8,1026.3,892.1,692.7,694.6,747.0,875.9,1912.2,824.4,2272.0,915.4,82.0,46.3,43.199999999999996,370.5,1373.8,260.7,1117.2,1547.0,1798.9,531.3,770.7,635.5,995.7,645.0,1088.0,960.9,841.5,580.0,754.8,650.0,1113.5,932.2,517.3,1646.1,492.7,867.8,227.5,64.6,787.3,798.1,2439.5,772.6,734.5
9,1364.4,1068.6,505.2,499.6,604.2,352.6,699.3,1170.8,627.4,1811.9,813.8,368.4,201.3,241.6,575.2,1068.6,825.8,791.7,1064.9,1465.0,682.7,880.2,577.4,689.3,433.7,893.2,651.4,562.6,542.2,1209.8,686.4,722.2,1684.8,610.3,2023.3,608.3,558.5,705.1,294.3,552.2,602.8000000000001,1606.9,522.1,597.6
10,827.9,845.2,829.5,705.7,447.1,647.6,608.1,799.2,438.8,1429.9,1154.0,1373.0,830.5,701.1,2272.7,1865.5,880.6999999999999,907.1,976.7,2145.6,636.4,1336.0,705.7,1265.0,623.3,955.1,541.4,737.7,461.4,707.6,2877.4,554.3,1605.1,972.7,1475.5,416.7,752.0,665.6,798.9,445.0,592.2,1047.4,479.5,556.6
11,700.5,879.9,868.6,604.2,430.3,612.8,654.2,724.3,553.6,1982.8,1033.3,1486.7,566.7,885.9,1741.9,2073.8,502.59999999999997,685.2,783.3,2159.6,694.8,1309.5,726.4,1125.8,717.2,857.1,696.2,670.0,395.5,1418.2,2530.7,574.5,2147.7,1117.2,2052.6,444.1,670.0,599.2,475.3,599.5,565.5,1262.1,592.9,467.9
12,645.1,751.1,629.5,518.2,348.0,560.8,553.8,612.4,491.8,1846.1,803.7,1491.2,751.9,1447.8,1780.8,1622.1,451.1,627.8,766.1,1714.1,536.7,919.4,559.6,877.2,579.5,670.0,498.5,485.7,332.7,1237.6,2584.2,500.6,1766.1,1123.3,1970.4,440.3,709.2,629.1,482.2,505.7,409.5,1055.6,592.3,386.3
